Roll;Pitch;COG_MAG;Ax;Ay;Az;T0;T1;Year;Month;Day;Hour;Min;Sec;Nanoseconds;Vn;Ve;Vd;H;AHor;AVert;ASpeed;AHeading;Time;GPSFlags;NbSat;Latitude;Longitude;Altitude_GPS;Vx;Vy;Vz;Accuracy;PosAccuracy;VelAccuracy;Status
0,3164103;0,5428174;57;0,08106872;-0,09698766;-9,822805;39,79477;50,4303;13;5;18;9;3;11;109554568;5;2;-15;1204635;4172;2618;63;4393666;551005750;15;7;483996711;24181961;189;-0,01440449;-0,1598987;-0,002551899;2,359343;3,886721;0,9211619;1949695
0,3273683;0,5280011;57;0,0641458;-0,1092637;-9,827596;39,81995;50,4303;13;5;18;9;3;11;369710281;1;-4;-8;1204635;4180;2620;55;4393806;551006000;15;7;483996718;24181959;189;-0,01373075;-0,1571404;0,001404479;2,362705;3,853719;0,8982896;1949695
0,3635975;0,5374784;57;0,07133694;-0,09206045;-9,822976;39,84512;50,4303;13;5;18;9;3;11;669804659;-14;-2;11;1204635;4188;2620;114;4394098;551006250;15;7;483996727;24181954;189;-0,01388911;-0,1683797;-0,002054089;2,367753;3,898414;0,9287249;1949695
0,3831641;0,5340369;56;0,0785725;-0,08936776;-9,813163;39,84512;50,4303;13;5;18;9;3;12;230332262;-11;12;36;1204635;4206;2615;61;4394497;551007000;15;7;483996737;24181952;189;-0,01157356;-0,1364531;-0,007892378;2,37788;3,902481;0,8910203;1949695
0,3988394;0,5260775;56;0,07853498;-0,0795758;-9,813358;39,80988;50,4303;13;5;18;9;3;12;490472706;7;15;43;1204635;4210;2614;47;4394617;551007250;15;7;483996746;24181947;189;-0,01224747;-0,1478063;-0,009843749;2,38296;3,92272;0,8999907;1949695
0,4119501;0,5231588;56;0,07147955;-0,09429353;-9,830266;39,7998;50,4303;13;5;18;9;3;12;750643152;13;-1;38;1204635;4214;2615;56;4394759;551007500;15;7;483996756;24181945;189;-0,008045721;-0,1312924;-0,008517108;2,386355;3,880611;0,8711112;1949695
0,4080929;0,5180815;56;0,07146989;-0,08446575;-9,832935;39,82498;50,4303;13;5;18;9;3;13;30798531;13;5;35;1204635;4218;2615;58;4394909;551007750;15;7;483996763;24181942;189;-0,007879852;-0,1304302;-0,01705372;2,391452;3,785179;0,8420043;1949695
0,3852285;0,5261844;56;0,07871178;-0,09418102;-9,820418;39,80484;50,4303;13;5;18;9;3;13;290954310;-10;-2;38;1204635;4223;2614;57;4395055;551008000;15;7;483996770;24181939;189;-0,006517495;-0,1300542;-0,017372;2,396556;3,801811;0,8505414;1949695
0,3819336;0,5381283;55;0,08103984;-0,09167656;-9,80818;39,80484;50,4303;13;5;18;9;3;13;871265465;8;-14;-6;1204635;4232;2614;86;4395568;551008500;15;7;483996788;24181930;189;-0,007251234;-0,1459975;-0,01776648;2,405086;3,829991;0,8953103;1949695
0,387411;0,5635093;55;0,07638515;-0,08686131;-9,83279;39,82498;50,4303;13;5;18;9;3;14;231573691;-38;7;-20;1204635;4241;2610;119;4396073;551009000;15;7;483996797;24181926;189;-0,00847493;-0,149325;-0,01393968;2,411929;3,910948;0,9296405;1949695
0,3921202;0,6070677;55;0,0811841;-0,08924777;-9,82045;39,80484;50,4303;13;5;18;9;3;14;771809114;-8;2;-18;1204635;4248;2608;64;4396508;551009500;15;7;483996822;24181915;189;-0,008946468;-0,1624879;-0,02009062;2,420508;3,955227;0,9697864;1949695
0,3854527;0,6018091;55;0,07630508;-0,08925477;-9,818048;39,7847;50,4303;13;5;18;9;3;15;72042959;-61;5;-39;1204635;4250;2606;113;4396797;551009750;15;7;483996831;24181910;189;-0,01268716;-0,171843;-0,02253763;2,425671;3,885314;0,9506316;1949695
0,3410112;0,601858;54;0,08840554;-0,08908641;-9,80814;39,77463;50,50659;13;5;18;9;3;15;392353717;33;-13;-20;1204635;4257;2603;118;4397211;551010250;15;7;483996837;24181909;189;-0,01473286;-0,1549869;-0,02721954;2,432569;3,92288;0,9169509;1949695
0,3582457;0,5981787;54;0,07630396;-0,08669995;-9,815629;39,76456;50,4303;13;5;18;9;3;15;692509763;5;-1;-8;1204635;4261;2602;86;4397430;551010500;15;7;483996847;24181903;189;-0,018185;-0,1657876;-0,02378224;2,437753;3,969153;0,9475939;1949695
0,3953326;0,5632552;54;0,07638737;-0,08673885;-9,820498;39,78973;50,4303;13;5;18;9;3;16;252809655;-31;-4;20;1204635;4272;2601;121;4398085;551011000;15;7;483996874;24181890;189;-0,01672231;-0,1864422;-0,02060842;2,446412;4,012821;0,9813558;1949695
0,4046657;0,5659901;54;0,08367626;-0,08916686;-9,817927;39,81995;50,4303;13;5;18;9;3;16;512974632;27;-12;33;1204635;4278;2602;90;4398317;551011250;15;7;483996877;24181886;189;-0,02012314;-0,1923909;-0,02030453;2,45162;4,06446;1,005192;1949695
0,4043545;0,558463;54;0,06921344;-0,09169614;-9,830237;39,80484;50,4303;13;5;18;9;3;16;713131744;5;-28;39;1204635;4285;2603;46;4398440;551011500;15;7;483996886;24181882;189;-0,01880039;-0,1947184;-0,01575254;2,4551;4,055871;1,003734;1949695
0,4206589;0,5617015;53;0,08858299;-0,08649141;-9,815405;39,80988;50,4303;13;5;18;9;3;17;333437035;15;-6;42;1204635;4297;2604;58;4398725;551012000;15;7;483996906;24181877;189;-0,01223538;-0,1564428;-0,005857188;2,465566;3,929319;0,897487;1949695
0,3786981;0,5594705;53;0,07889314;-0,08897891;-9,817885;39,7998;50,4303;13;5;18;9;3;17;633598212;34;-5;38;1204635;4302;2606;94;4398964;551012250;15;7;483996916;24181872;189;-0,0124172;-0,1627889;-0,004524404;2,470816;3,967308;0,922986;1949695
0,3998576;0,5361673;53;0,07891576;-0,09144133;-9,817787;39,7998;50,4303;13;5;18;9;3;17;893909636;21;-4;22;1204635;4312;2608;99;4399504;551012750;15;7;483996926;24181866;189;-0,01256263;-0,1714858;0,006677502;2,476075;4,011178;0,9511338;1949695
0,420911;0,5234336;53;0,0935386;-0,09876312;-9,815045;39,82498;50,4303;13;5;18;9;3;18;153909502;21;-4;22;1204635;4312;2608;99;4399504;551012750;15;7;483996936;24181860;189;-0,01045673;-0,1777417;0,009108431;2,479587;4,006431;0,9598345;1949695
0,4395385;0,5314098;53;0,08372857;-0,09385737;-9,807883;39,81491;50,4303;13;5;18;9;3;18;434064815;-25;17;-1;1204635;4315;2607;120;4399812;551013000;15;7;483996947;24181854;189;-0,009099579;-0,1855721;0,008932687;2,484864;4,053814;0,9854551;1949695
0,4095304;0,5137996;53;0,06928656;-0,09641895;-9,822673;39,80988;50,4303;13;5;18;9;3;18;694375638;3;5;-36;1204635;4323;2611;45;4400259;551013500;15;7;483996958;24181848;189;-0,00672021;-0,1936055;0,006956203;2,490154;4,10519;1,009341;1949695
0,4134129;0,5285745;52;0,08383683;-0,08881319;-9,815324;39,81491;50,50659;13;5;18;9;3;19;274675930;-1;-4;-37;1204635;4334;2617;46;4400598;551014000;15;7;483996980;24181846;189;0,001278013;-0,1551434;0,007581809;2,498995;4,078259;0,9646404;1949695
0,40008;0,4779968;52;0,08622167;-0,09362975;-9,802873;39,80484;50,50659;13;5;18;9;3;20;175153732;-19;-7;-33;1204635;4355;2624;77;4401221;551015000;15;7;483997016;24181832;189;0,008233665;-0,1636565;0,02723349;2,514993;4,003471;0,9188845;1949695
0,4355631;0,4700573;51;0,07173782;-0,08868682;-9,817785;39,80988;50,50659;13;5;18;9;3;20;735620068;5;1;22;1204635;4366;2628;52;4401798;551015500;15;7;483997024;24181829;189;0,008592128;-0,1398569;0,02866582;2,525724;4,060837;0,9394473;1949695
0,4588539;0,4564597;51;0,0790109;-0,09356879;-9,810277;39,81995;50,50659;13;5;18;9;3;21;55775714;32;-33;26;1204635;4372;2629;94;4402038;551015750;15;7;483997041;24181822;189;0,0152063;-0,1503835;0,02640816;2,531106;3,969031;0,906834;1949695
0,4357421;0,4372419;51;0,0838341;-0,09104571;-9,805377;39,81995;50,50659;13;5;18;9;3;21;616076938;47;-10;42;1204635;4381;2635;102;4402434;551016250;15;7;483997059;24181815;189;0,0214039;-0,1455521;0,02585257;2,542169;4,018708;0,9237802;1949695
0,4401009;0,3947526;51;0,07419972;-0,08861711;-9,817747;39,82498;50,4303;13;5;18;9;3;21;876237583;-6;-2;42;1204635;4384;2640;50;4402562;551016500;15;7;483997066;24181812;189;0,02412245;-0,1361098;0,02893902;2,545882;3,979298;0,8914046;1949695
0,4503181;0,380543;51;0,07902624;-0,08855274;-9,812819;39,83505;50,4303;13;5;18;9;3;22;176397894;-2;-5;44;1204635;4389;2651;45;4402677;551017000;15;7;483997081;24181807;189;0,03076199;-0,1318067;0,0242683;2,551461;3,977337;0,8713544;1949695
0,4443059;0,3992665;51;0,08629567;-0,09828459;-9,805198;39,7847;50,4303;13;5;18;9;3;22;476553473;17;-14;31;1204635;4389;2651;69;4402855;551017000;15;7;483997083;24181806;189;0,03281454;-0,1268393;0,02562345;2,557053;4,002396;0,8883356;1949695
0,4793905;0,3840173;50;0,08625385;-0,09335393;-9,802854;39,78973;50,4303;13;5;18;9;3;22;716812564;-21;14;-14;1204635;4395;2654;105;4403257;551017500;15;7;483997097;24181801;189;0,03751907;-0,1254529;0,0228374;2,562658;3,926636;0,881212;1949695
0,4405986;0,4090522;50;0,08396321;-0,1031726;-9,814914;39,81491;50,50659;13;5;18;9;3;23;257175455;32;8;2;1204635;4400;2660;132;4403709;551018000;15;7;483997112;24181795;189;0,04154024;-0,1188426;0,02446139;2,572029;4,002706;0,8820435;1949695
0,4758664;0,4106335;50;0,06919844;-0,08841151;-9,80554;39,81995;50,50659;13;5;18;9;3;23;557330966;0;7;-4;1204635;4405;2664;52;4403843;551018250;15;7;483997120;24181792;189;0,04200661;-0,114054;0,02402768;2,577668;3,924385;0,8672497;1949695
0,4723322;0,4139431;50;0,07643466;-0,09320728;-9,798047;39,7847;50,4303;13;5;18;9;3;24;137638524;-6;23;-26;1204635;4414;2677;50;4404079;551019000;15;7;483997139;24181787;189;0,04401135;-0,1027844;0,01738221;2,58898;3,932564;0,8456822;1949695
0,4930295;0,4142865;50;0,07417801;-0,08349392;-9,822738;39,7998;50,4303;13;5;18;9;3;24;357797571;-20;1;-14;1204635;4414;2677;112;4404365;551019000;15;7;483997141;24181786;189;0,04482657;-0,1012812;0,02221427;2,592759;3,92614;0,8661126;1949695
0,5272089;0,4219532;49;0,07400677;-0,08342912;-9,803149;39,79477;50,4303;13;5;18;9;3;24;677953082;-6;-7;-3;1204635;4426;2685;91;4404597;551019500;15;7;483997155;24181781;189;0,05061113;-0,1058284;0,01875548;2,598436;3,958646;0,8933972;1949695
0,5463821;0,4115204;49;0,06924699;-0,09325764;-9,812813;39,8703;50,4303;13;5;18;9;3;25;698730842;-15;5;40;1204635;4445;2691;70;4405548;551020500;15;7;483997181;24181772;189;0,05673482;-0,09333438;0,01213544;2,619348;3,949894;0,9266709;1949695
0,5098459;0,3611183;49;0,1177125;-0,1052573;-9,787622;39,84009;50,50659;13;5;18;9;3;25;978814219;9;11;42;1204635;4450;2691;48;4405669;551020750;15;7;483997185;24181770;189;0,05192623;-0,07949588;0,01015107;2,623166;4,01791;0,9251729;1949695
0,49835;0,3307508;49;0,1006749;-0,07345381;-9,805537;39,8703;50,50659;13;5;18;9;3;26;259039665;-8;-2;47;1204635;4455;2694;50;4405797;551021000;15;7;483997190;24181768;189;0,05225932;-0,07353497;0,01471049;2,628901;3,94131;0,9052202;1949695
0,4789552;0,3294118;48;0,06922261;-0,09564185;-9,815172;39,83505;50,50659;13;5;18;9;3;26;499197377;9;2;39;1204635;4458;2696;48;4405919;551021250;15;7;483997192;24181768;189;0,05850517;-0,0746503;0,01928318;2,634645;4,032361;0,8979965;1949695
0,4936411;0,330503;48;0,0909045;-0,08569214;-9,798008;39,83505;50,50659;13;5;18;9;3;26;799352755;34;-13;7;1204635;4461;2697;130;4406250;551021500;15;7;483997202;24181764;189;0,06041775;-0,07277416;0,01965799;2,6404;3,95137;0,8778297;1949695
0,4994934;0,3216736;48;0,08646689;-0,1177364;-9,829245;39,83505;50,50659;13;5;18;9;3;27;59508401;-33;23;-9;1204635;4464;2698;122;4406562;551021750;15;7;483997209;24181762;189;0,06797863;-0,07668381;0,0225878;2,644243;3,948277;0,8968153;1949695
0,4838461;0,3345937;48;0,08385225;-0,1029736;-9,817291;39,85016;50,4303;13;5;18;9;3;27;359663914;-14;-5;-14;1204635;4468;2700;97;4406810;551022000;15;7;483997215;24181760;189;0,075049;-0,07825737;0,02625407;2,650012;3,987788;0,9224353;1949695
0,4858985;0,3109712;48;0,08381677;-0,09072238;-9,819983;39,84512;50,4303;13;5;18;9;3;27;599812826;-12;-1;-9;1204635;4475;2712;110;4407091;551022500;15;7;483997221;24181758;189;0,07995178;-0,0807487;0,02418336;2,655792;4,031132;0,9502398;1949695
0,4655272;0,344056;48;0,07659385;-0,09811611;-9,827243;39,81995;50,4303;13;5;18;9;3;27;900130716;-1;-2;-34;1204635;4479;2717;45;4407374;551022750;15;7;483997226;24181756;189;0,08090051;-0,0790233;0,02368139;2,66158;4,059545;0,9513879;1949695
0,4700912;0,33889;48;0,0715378;-0,09067881;-9,815199;39,83002;50,50659;13;5;18;9;3;28;100130916;-1;-2;-34;1204635;4484;2722;45;4407374;551023000;15;7;483997228;24181753;189;0,07357972;-0,07160424;0,01911684;2,665445;4,013083;0,9038954;1949695
0,4753911;0,343108;47;0,08377133;-0,1053674;-9,817241;39,81491;50,50659;13;5;18;9;3;28;400279562;-11;21;-25;1204635;4488;2728;62;4407533;551023250;15;7;483997232;24181751;189;0,07527585;-0,07116472;0,01771144;2,671248;4,036014;0,9089743;1949695
0,4723964;0,3579304;47;0,09337077;-0,09059729;-9,812547;39,7998;50,4303;13;5;18;9;3;28;900752564;1;-18;20;1204635;4499;2737;48;4408137;551023750;15;7;483997241;24181747;189;0,07894711;-0,07108182;0,01363149;2,680937;4,058245;0,9302524;1949695
0,4696258;0,3612983;47;0,09574175;-0,09545773;-9,80754;39,83505;50,4303;13;5;18;9;3;29;200908411;-14;-17;30;1204635;4506;2739;69;4408314;551024000;15;7;483997246;24181743;189;0,07514925;-0,06875514;0,008416562;2,68676;3,981567;0,9088691;1949695
0,4229859;0,3725689;47;0,08119614;-0,08081354;-9,827554;39,80484;50,4303;13;5;18;9;3;29;701219633;-26;-10;47;1204635;4517;2742;83;4408637;551024500;15;7;483997250;24181737;189;0,06767143;-0,06459197;0,006736967;2,696483;3,964713;0,884416;1949695
0,4209958;0,3778206;47;0,07867768;-0,08566229;-9,820105;39,81995;50,4303;13;5;18;9;3;30;1374745;-7;11;47;1204635;4523;2746;54;4408776;551024750;15;7;483997252;24181735;189;0,06220475;-0,06256042;0,01200859;2,702326;3,967326;0,8647238;1949695
0,4079718;0,3586834;46;0,08344097;-0,08560447;-9,810252;39,83002;50,50659;13;5;18;9;3;30;281530323;21;-20;35;1204635;4529;2751;77;4408973;551025000;15;7;483997255;24181732;189;0,06348929;-0,06586605;0,0116012;2,706228;3,970459;0,8935466;1949695
0,3884134;0,353372;46;0,06659386;-0,09308169;-9,827383;39,85016;50,50659;13;5;18;9;3;30;521680901;-2;-11;54;1204635;4535;2756;43;4409113;551025250;15;7;483997259;24181729;189;0,06799465;-0,07365964;0,01831493;2,712084;4,002295;0,9137341;1949695
0,3922377;0,3368281;46;0,08842651;-0,09297828;-9,824719;39,82498;50,50659;13;5;18;9;3;30;841816278;-46;2;24;1204635;4541;2758;135;4409457;551025500;15;7;483997259;24181726;189;0,06143436;-0,06869685;0,01844969;2,717947;3,993264;0,8798667;1949695
0,4053546;0,3242672;46;0,08338307;-0,08552348;-9,817525;39,85519;50,50659;13;5;18;9;3;31;442308082;0;29;-30;1204635;4557;2766;47;4409886;551026250;15;7;483997258;24181721;189;0,05473416;-0,06240719;0,02440417;2,729688;4,036149;0,8946539;1949695
0,3920616;0,3424186;45;0,08335875;-0,1026457;-9,809816;39,83505;50,50659;13;5;18;9;3;32;42619038;15;9;-32;1204635;4572;2774;79;4410293;551026750;15;7;483997262;24181713;189;0,06055625;-0,07169589;0,02574378;2,741457;3,981754;0,883568;1949695
0,3894238;0,3692923;45;0,0882678;-0,107539;-9,814552;39,85016;50,50659;13;5;18;9;3;32;322774818;-15;1;-43;1204635;4580;2778;59;4410444;551027000;15;7;483997263;24181711;189;0,05924134;-0,07305814;0,02935329;2,747351;4,003978;0,8864558;1949695
0,4061615;0,3650485;45;0,08083249;-0,07321913;-9,817743;39,80988;50,50659;13;5;18;9;3;32;562930262;73;11;-42;1204635;4587;2781;133;4410783;551027250;15;7;483997264;24181708;189;0,06175989;-0,07760023;0,03078886;2,751281;4,087628;0,9162774;1949695
0,4235882;0,3734427;45;0,07849944;-0,08795994;-9,822343;39,83002;50,50659;13;5;18;9;3;32;923241353;78;12;-40;1204635;4605;2791;141;4411497;551027750;15;7;483997267;24181706;189;0,06573996;-0,0842027;0,03530686;2,759152;4,092671;0,9532568;1949695
0,3702596;0,4149067;44;0,09065348;-0,1075256;-9,814454;39,80484;50,4303;13;5;18;9;3;34;83817467;-48;9;8;1204635;4649;2808;156;4413016;551028750;15;7;483997284;24181692;188;0,07594118;-0,1101493;0,03742863;2,780845;4,184714;1,035136;1949695
0,3962074;0,4211497;44;0,08316511;-0,08296951;-9,807661;39,79477;50,50659;13;5;18;9;3;34;364018980;-19;-11;14;1204635;4659;2814;124;4413332;551029000;15;7;483997286;24181689;188;0,07460225;-0,1148628;0,03631373;2,786774;4,248167;1,051884;1949695
0,386719;0,4149155;44;0,07830855;-0,0951967;-9,807468;39,80484;50,4303;13;5;18;9;3;34;644174290;2;9;12;1204635;4684;2830;60;4413484;551029500;15;7;483997285;24181685;188;0,06462205;-0,1078128;0,03318598;2,792707;4,267462;1,02116;1949695
0,4606526;0,3549752;44;0,09776308;-0,1000112;-9,809635;39,84009;50,50659;13;5;18;9;3;35;484782805;17;8;-43;1204635;4715;2843;77;4414671;551030250;15;7;483997288;24181675;188;0,05926713;-0,1060383;0,02806192;2,808549;4,401927;1,064633;1949695
0,4187864;0,3296271;43;0,08297408;-0,08274891;-9,810072;39,83002;50,50659;13;5;18;9;3;36;685418521;8;-30;-35;1204635;4769;2859;64;4415803;551031500;15;7;483997289;24181661;188;0,05575731;-0,08843551;0,03076312;2,832367;4,438639;1,021127;1949695
0,4716914;0,3719833;42;0,07313287;-0,08020822;-9,810275;39,85519;50,50659;13;5;18;9;3;37;926346058;-65;37;56;1204635;4828;2885;124;4416855;551032750;15;7;483997289;24181650;188;0,05360581;-0,07437776;0,004615984;2,858241;4,42128;0,9552532;1949695
0,4391014;0,3312013;42;0,07566267;-0,09001961;-9,819839;39,82498;50,50659;13;5;18;9;3;38;206507171;12;24;48;1204635;4836;2890;57;4417001;551033000;15;7;483997286;24181647;188;0,04815913;-0,06760039;0,006927632;2,86422;4,32612;0,9279257;1949695
0,3915991;0,3795952;42;0,07064814;-0,07771231;-9,812738;39,82498;50,50659;13;5;18;9;3;38;766818326;-32;6;36;1204635;4851;2898;117;4417559;551033500;15;7;483997286;24181642;188;0,05231706;-0,07137818;0,01445109;2,874192;4,371387;0,9764697;1949695
0,4041501;0,4092454;42;0,09018002;-0,08993302;-9,8148;39,81995;50,4303;13;5;18;9;3;39;66973904;-24;12;26;1204635;4858;2902;116;4417855;551033750;15;7;483997285;24181641;188;0,05245724;-0,07444993;0,001249448;2,880178;4,405442;0,9861158;1949695
0,4149937;0,422415;42;0,06830871;-0,09488834;-9,817355;39,86526;50,50659;13;5;18;9;3;39;327129484;38;-14;-8;1204635;4865;2905;155;4418250;551034000;15;7;483997284;24181638;188;0,05055203;-0,07747135;0,0003238871;2,886168;4,461052;1,012969;1949695
0,4036921;0,4353773;41;0,07799762;-0,08748294;-9,819836;39,86526;50,4303;13;5;18;9;3;38;887440706;-70;-7;-30;1204635;4882;2918;148;4418832;551034500;31;7;483997281;24181634;188;0,04452547;-0,07725225;0,002447647;2,896156;4,497245;1,027034;2080767
0,4086208;0,4267008;41;0,08510452;-0,07511334;-9,807734;39,8703;50,4303;13;5;18;9;3;39;87585152;9;-2;-38;1204635;4892;2928;64;4418995;551034750;31;7;483997276;24181632;188;0,03667033;-0,07098978;0,009147839;2,900153;4,458637;0,9984872;2080767
0,4123502;0,4406095;41;0,0730425;-0,08739202;-9,819789;39,82498;50,4303;13;5;18;9;3;39;788062690;20;-13;-33;1204635;4932;2956;106;4419797;551035500;31;7;483997265;24181625;188;0,02270972;-0,06547914;0,0209143;2,914151;4,486198;1,015191;2080767
0,4279843;0,4527444;41;0,08022578;-0,0897603;-9,807392;39,81995;50,4303;13;5;18;9;3;40;68218270;20;-17;-29;1204635;4945;2964;105;4420064;551035750;31;7;483997261;24181621;188;0,01790199;-0,06601242;0,02806093;2,920155;4,514589;1,012773;2080767
0,4166771;0,4627384;40;0,07538505;-0,09954674;-9,814676;39,84512;50,50659;13;5;18;9;3;41;248985898;-85;2;34;7978177;5038;3001;183;4036175;551037000;31;7;483997241;24181606;188;-0,006343337;-0,07182752;-0,003433453;2,944192;4,662492;1,094854;2080767
0,4244354;0,4844566;40;0,08270489;-0,08238917;-9,827201;39,84512;50,50659;13;5;18;9;3;41;508985765;-30;3;34;7978177;5058;3007;141;4036568;551037250;31;7;483997236;24181603;188;-0,01322403;-0,0711851;-0,007150663;2,950206;4,728932;1,109551;2080767
0,4123132;0,5029502;40;0,07776538;-0,08230723;-9,819889;39,84512;50,50659;13;5;18;9;3;41;769306988;-2;-14;40;7978177;5076;3014;49;4036705;551037500;31;7;483997230;24181604;188;-0,01735803;-0,05813451;-0,00617895;2,954216;4,748491;1,126629;2080767
0,4038741;0,5354021;40;0,07528514;-0,07493576;-9,82004;39,85519;50,4303;13;5;18;9;3;42;49462699;42;-4;42;7978177;5091;3020;123;4037048;551037750;31;7;483997225;24181601;188;-0,02472791;-0,05922384;-0,001369694;2,960235;4,687752;1,039498;2080767
0,3970115;0,5434458;39;0,0850239;-0,08959766;-9,814758;39,85016;50,4303;13;5;18;9;3;42;309618012;-55;-28;16;7978177;5105;3026;168;4037516;551038000;31;7;483997220;24181597;188;-0,03309781;-0,06123691;-0,002743075;2,966255;4,752361;1,063121;2080767
0,4266888;0,5257291;39;0,08746151;-0,08468926;-9,819696;39,82498;50,50659;13;5;18;9;3;42;569773457;-65;-12;-2;7978177;5122;3034;190;4038044;551038250;31;7;483997213;24181594;188;-0,04203521;-0,06157703;0,006874041;2,970269;4,757332;1,075311;2080767
0,4270422;0,5038864;39;0,06801787;-0,08963002;-9,822217;39,84512;50,50659;13;5;18;9;3;42;829929169;-29;-11;-13;7978177;5140;3041;159;4038487;551038500;31;7;483997207;24181590;188;-0,04978615;-0,06008796;0,009267186;2,976292;4,825084;1,095664;2080767
0,4438849;0,4645307;39;0,08246808;-0,08461011;-9,812366;39,86023;50,50659;13;5;18;9;3;43;430240128;92;9;-48;2430467;5207;3068;182;3862284;551039250;31;7;483997192;24181581;188;-0,06307622;-0,05749816;0,0110628;2,988343;4,971871;1,135662;2080767
0,4313687;0,4678937;39;0,07756312;-0,08213276;-9,812468;39,81995;50,4303;13;5;18;9;3;43;690240328;34;-2;-28;2430467;5230;3074;150;3862720;551039500;31;7;483997180;24181577;188;-0,07176297;-0,05211208;0,008883998;2,992362;4,978792;1,143099;2080767
0,4273825;0,4626563;39;0,06064754;-0,08711138;-9,824777;39,80988;50,50659;13;5;18;9;3;43;970706997;-17;7;-4;2430467;5248;3082;163;3863194;551039750;31;7;483997174;24181573;188;-0,07589058;-0,05184012;0,007460612;2,998391;5,05241;1,157089;2080767
0,4394012;0,4936562;38;0,08725853;-0,08452049;-9,809865;39,81995;50,50659;13;5;18;9;3;44;310822377;67;-18;6;2430467;5265;3088;192;3863752;551040000;31;7;483997168;24181569;188;-0,08092512;-0,05304632;0,009938401;3,006433;5,064545;1,167393;2080767
0,3860415;0,507447;38;0,08005033;-0,1065908;-9,811934;39,83002;50,50659;13;5;18;9;3;44;871173400;-49;-11;38;2430467;5309;3103;173;3864775;551040500;31;7;483997156;24181561;188;-0,09238109;-0,05616788;0,01097018;3,016493;5,147454;1,185386;2080767
0,405714;0,5207978;38;0,07263815;-0,09184413;-9,807397;39,83002;50,50659;13;5;18;9;3;45;151328912;-51;8;46;2430467;5356;3118;157;3865726;551041000;31;7;483997150;24181558;188;-0,09452742;-0,05644464;0,009653227;3,02253;5,224271;1,197611;2080767
0,4182983;0,5463884;37;0,08473436;-0,08189647;-9,807401;39,85519;50,50659;13;5;18;9;3;46;272088737;138;13;28;3612406;5409;3145;188;2670823;551042000;31;7;483997118;24181547;188;-0,1168049;-0,04796552;0,02799641;3,044684;5,212911;1,165529;2080767
0,4428233;0,5335134;37;0,08228014;-0,09411699;-9,799839;39,85016;50,50659;13;5;18;9;3;46;552262115;35;11;10;3612406;5419;3153;170;2671541;551042250;31;7;483997111;24181545;188;-0,123349;-0,04715176;0,0244552;3,050732;5,281056;1,178893;2080767
0,4365498;0,5052095;37;0,08473508;-0,07941671;-9,809882;39,87534;50,50659;13;5;18;9;3;46;892417627;63;21;-32;3612406;5427;3161;162;2672225;551042500;31;7;483997104;24181541;188;-0,127997;-0,04685306;0,0312825;3,056782;5,349503;1,190818;2080767
0,3750426;0,4879127;37;0,08496182;-0,1014495;-9,816816;39,86526;50,50659;13;5;18;9;3;47;472728852;-19;8;-48;3612406;5454;3182;72;2673360;551043250;31;7;483997089;24181545;188;-0,1131416;-0,03530736;0,02149899;3,068891;5,400297;1,163268;2080767
0,4076;0,4823619;36;0,08006299;-0,0940654;-9,814551;39,81995;50,50659;13;5;18;9;3;47;733039810;-21;-18;-55;3612406;5459;3188;72;2673665;551043500;31;7;483997084;24181546;188;-0,1068609;-0,03330473;0,02329222;3,07495;5,19314;1,075086;2080767
0,4161801;0,4511771;36;0,07766775;-0,09407471;-9,819482;39,82498;50,50659;13;5;18;9;3;47;993189056;97;-1;-60;2327624;5467;3195;160;3645431;551043750;31;7;483997077;24181544;188;-0,1089978;-0,03448113;0,02008579;3,078992;5,323236;1,099382;2080767
0,422397;0,4224949;36;0,08236372;-0,08171517;-9,807438;39,81995;50,50659;13;5;18;9;3;48;533489081;35;10;-27;2327624;5475;3202;149;3646272;551044250;31;7;483997064;24181540;188;-0,1092711;-0,03603991;0,0165499;3,091126;5,272738;1,111907;2080767
0,4123251;0,4120866;36;0,08492033;-0,09644332;-9,814453;39,81995;50,50659;13;5;18;9;3;48;773661860;-59;11;-3;2327624;5477;3206;173;3646806;551044500;31;7;483997057;24181538;188;-0,1098744;-0,03616361;0,02084157;3,095174;5,262211;1,119529;2080767
0,4004529;0,4081383;36;0,09217085;-0,1012841;-9,806933;39,84009;50,50659;13;5;18;9;3;49;113817438;-18;13;44;2327624;5482;3215;90;3647573;551045000;31;7;483997050;24181536;188;-0,1086483;-0,03806398;0,02031186;3,103276;5,383106;1,146792;2080767
0,4043915;0,4107116;35;0,07520542;-0,08418833;-9,822116;39,84512;50,50659;13;5;18;9;3;49;413972951;-51;7;35;2327624;5485;3219;156;3648055;551045250;31;7;483997043;24181536;188;-0,1035719;-0,03611993;0,02180974;3,109357;5,405208;1,138383;2080767
0,4675133;0,4118767;35;0,07031229;-0,08168527;-9,822182;39,84512;50,50659;13;5;18;9;3;49;974439686;-36;33;38;2327624;5492;3229;123;3648935;551045750;31;7;483997022;24181536;188;-0,1044814;-0,02745156;0,02490318;3,119501;5,445268;1,158753;2080767
0,4498003;0,4200624;35;0,08481002;-0,0888796;-9,802303;39,81491;50,50659;13;5;18;9;3;50;534750777;8;-5;17;2327624;5498;3237;82;3649379;551046250;31;7;483997010;24181541;188;-0,08735632;-0,01838971;0,02137985;3,131693;5,270295;1,075662;2080767
